dataset.id,melody.id,note.id,melody.name,distance,canseekey,canseedoor,agentbehindleft,agentbehindright,agentinfrontright,agentinfrontleft,agentleft,agentright,agentbehind,agentinfront,doorquad,keyquad,agentquad,agenty,agentx,orientation,action,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo,mode,keysig,dur,onset,action.order.ltm.action,action.order.stm.action,action.weight.ltm,action.weight.stm,action.weight.ltm.action,action.weight.stm.action,action.probability,action.information.content,action.entropy,action.0,action.1,action.2,action.3,action.4,action.5,probability,information.content,entropy,information.gain,
33,87,16,"m86",0,0,1,2,1,2,2,4,1,2,2,3,0,3,6,1,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,360,1,1,0.88156563,0.11843441,1.0,1.0,0.5566458,0.8451685,1.8586155,0.0013342185,0.5566458,0.1361582,0.1485977,0.08891447,0.06834961,0.5566458,0.8451685,1.8586155,1.195533e-5,
33,87,17,"m86",0,0,1,1,2,2,2,1,2,1,4,3,0,3,6,1,3,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,384,1,1,0.8713019,0.12869813,1.0,1.0,0.13531443,2.8856122,1.8553885,0.001393633,0.5581673,0.13531443,0.14844678,0.08880294,0.06787499,0.13531443,2.8856122,1.8553885,1.1122029e-5,
33,87,18,"m86",0,0,1,1,2,2,2,1,2,1,4,3,0,3,6,1,3,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,408,1,1,0.94308263,0.056917395,1.0,1.0,0.14410423,2.7948153,1.5967357,0.0038908187,0.6520529,0.06280562,0.037944328,0.09920204,0.14410423,0.14410423,2.7948153,1.5967357,0.22681531,
33,88,1,"m87",5,1,0,2,2,1,1,1,1,2,1,2,4,4,4,6,3,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.8320746,0.16792546,1.0,1.0,0.08585026,3.5420337,2.2256172,0.08585026,0.4593538,0.13332485,0.14977051,0.08585026,0.08585026,0.08585026,3.5420337,2.2256172,NA,
33,88,2,"m87",3,0,1,2,1,1,2,2,1,2,1,2,4,4,4,6,2,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8900224,0.10997759,1.0,1.0,0.20714998,2.2712524,1.7577866,0.0042976043,0.415291,0.20714998,0.33475006,0.034825,0.0036863035,0.20714998,2.2712524,1.7577866,0.68082476,
33,88,3,"m87",5,1,0,2,2,1,1,1,1,2,1,2,4,4,4,6,3,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,1,0,0.96066004,0.03933997,1.0,1.0,0.03566358,4.809405,1.5933547,0.003854707,0.65330976,0.064227805,0.03566358,0.104173884,0.13877031,0.03566358,4.809405,1.5933547,1.0862657,
33,88,4,"m87",1,1,0,1,2,2,1,1,2,1,1,2,4,4,4,6,0,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,1,0,0.96000034,0.039999615,1.0,1.0,0.0898765,3.475912,1.6549108,0.0033519878,0.6382368,0.04250597,0.0898765,0.09735199,0.1286766,0.0898765,3.475912,1.6549108,0.038768083,
33,88,5,"m87",0,1,0,1,2,2,1,1,2,1,5,2,4,4,5,6,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,1,1,0.8903426,0.10965736,1.0,1.0,0.59059584,0.7597569,1.7930716,0.004855247,0.59059584,0.051204957,0.11634616,0.10325442,0.13374342,0.59059584,0.7597569,1.7930716,0.009314738,
33,88,6,"m87",1,0,0,1,2,2,1,1,2,1,1,2,0,4,5,6,0,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,1,0,0.9119168,0.08808324,1.0,1.0,0.087155096,3.5202713,1.8813223,0.0012228573,0.5470779,0.13966319,0.15055494,0.087155096,0.07432612,0.087155096,3.5202713,1.8813223,0.09608725,
33,88,7,"m87",5,0,0,2,2,1,1,1,1,2,1,2,0,4,5,6,3,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,1,0,0.9639977,0.03600232,1.0,1.0,0.35070297,1.5116785,1.6099149,0.0013321919,0.272324,0.35070297,0.37299395,0.0013321919,0.0013147662,0.35070297,1.5116785,1.6099149,1.1262163,
33,88,8,"m87",4,0,1,2,1,1,2,2,1,2,1,2,0,4,5,6,2,2,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,1,1,0.9593382,0.04066186,1.0,1.0,0.06279001,3.9933212,1.594492,0.003738876,0.6539314,0.06279001,0.038078062,0.10453966,0.13692196,0.06279001,3.9933212,1.594492,1.734913,
33,88,9,"m87",3,0,1,2,1,1,2,2,1,2,1,2,0,4,4,6,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,1,1,0.96142966,0.038570333,1.0,1.0,0.6537831,0.613116,1.5949728,0.0036961637,0.6537831,0.06455366,0.037322357,0.10409903,0.13654569,0.6537831,0.613116,1.5949728,4.8395304e-5,
33,88,10,"m87",2,0,1,2,1,1,2,2,1,2,1,2,0,2,3,6,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,1,1,0.8830907,0.11690938,1.0,1.0,0.5296604,0.9168604,1.9240501,0.001380454,0.5296604,0.14539127,0.14727972,0.10347615,0.072812095,0.5296604,0.9168604,1.9240501,0.17907014,
33,88,11,"m87",1,0,1,2,1,1,4,2,1,2,1,2,0,2,2,6,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,1,1,0.8885353,0.11146473,1.0,1.0,0.55549,0.8481671,1.8655417,0.0012843194,0.55549,0.13870507,0.14073572,0.09414659,0.06963818,0.55549,0.8481671,1.8655417,0.0020791646,
33,88,12,"m87",0,0,1,2,1,2,2,4,1,2,2,2,0,2,1,6,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,1,1,0.82021993,0.17978013,1.0,1.0,0.5626619,0.8296599,1.8529289,0.0017149164,0.5626619,0.13519323,0.13439713,0.10026192,0.06577093,0.5626619,0.8296599,1.8529289,8.647805e-4,
33,88,13,"m87",0,0,1,1,2,2,2,1,2,1,4,2,0,2,1,6,1,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,288,1,1,0.74853027,0.25146976,1.0,0.99999994,0.13155584,2.9262528,1.8341047,0.002322123,0.5721052,0.13155584,0.12800586,0.10409004,0.061920952,0.13155584,2.9262528,1.8341047,8.093938e-4,
33,88,14,"m87",0,0,1,1,2,2,2,1,2,1,4,2,0,2,1,6,1,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,312,1,1,0.9598123,0.0401877,1.0,1.0,0.13309504,2.9094715,1.5748335,0.0036425453,0.6610533,0.06366484,0.036529385,0.10201494,0.13309504,0.13309504,2.9094715,1.5748335,0.18320768,
33,89,1,"m88",5,1,1,2,2,2,1,1,2,2,1,1,2,4,6,6,3,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.832262,0.167738,0.99999994,1.0,0.085802704,3.5428329,2.2251866,0.085802704,0.4596069,0.13390666,0.14907822,0.085802704,0.085802704,0.085802704,3.5428329,2.2251866,NA,
33,89,2,"m88",4,0,1,1,2,2,1,1,2,1,1,1,2,4,6,5,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8996364,0.10036357,0.99999994,1.0,0.43139255,1.2129269,1.7298005,0.0040511684,0.43139255,0.19463623,0.33477628,0.031622306,0.0035215078,0.43139255,1.2129269,1.7298005,0.69252765,
33,89,3,"m88",3,0,1,1,2,2,1,1,2,1,1,1,2,4,6,4,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,1,0,0.8880692,0.111930735,1.0,1.0,0.5626147,0.8297809,1.8523978,0.0014732226,0.5626147,0.13555956,0.13884677,0.08801337,0.07349247,0.5626147,0.8297809,1.8523978,0.30512896,
33,89,4,"m88",2,0,1,1,2,2,1,1,2,1,1,1,2,3,6,3,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,1,1,0.5842534,0.4157466,1.0,1.0,0.6349225,0.6553476,1.7093865,0.008299148,0.6349225,0.10380531,0.10545456,0.07812882,0.06938962,0.6349225,0.6553476,1.7093865,0.026705703,
33,89,5,"m88",1,0,1,1,2,2,1,1,2,1,1,1,2,3,6,2,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,1,1,0.13359706,0.866403,1.0,1.0,0.76179004,0.39253467,1.3391092,0.06594788,0.76179004,0.04471189,0.044873342,0.041899048,0.04077784,0.76179004,0.39253467,1.3391092,0.18789938,
33,89,6,"m88",5,1,1,2,2,1,1,1,1,2,1,1,2,3,6,2,2,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,1,1,0.04709071,0.95290935,1.0,1.0,0.030651314,5.0279074,1.1577318,0.07911035,0.7999186,0.030651314,0.03069028,0.029957281,0.02967223,0.030651314,5.0279074,1.1577318,0.016942818,
33,89,7,"m88",4,1,1,1,1,1,1,1,1,1,1,1,2,3,5,2,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,1,0,0.9520732,0.047926746,0.99999994,1.0,0.6509124,0.6194647,1.5965116,0.0038372977,0.6509124,0.06491797,0.03469006,0.10223423,0.14340816,0.6509124,0.6194647,1.5965116,0.4241559,
33,89,8,"m88",3,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,2,1,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,1,1,0.66877353,0.3312265,1.0,0.99999994,0.58612597,0.7707174,1.7838274,0.0040676803,0.58612597,0.17144129,0.10235687,0.07261393,0.06339435,0.58612597,0.7707174,1.7838274,0.17237675,
33,89,9,"m88",2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,1,1,0.45779058,0.5422094,1.0,1.0,0.63267213,0.66047007,1.662635,0.010510091,0.63267213,0.17307003,0.07317802,0.057852264,0.052717466,0.63267213,0.66047007,1.662635,0.01770109,
33,89,10,"m88",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,1,1,0.35972717,0.64027286,1.0,0.99999994,0.65812755,0.6035609,1.5935647,0.015814355,0.65812755,0.16824713,0.060598325,0.050380517,0.046832092,0.65812755,0.6035609,1.5935647,0.00531599,
33,89,11,"m88",0,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,1,1,0.27639526,0.7236047,1.0,1.0,0.68215096,0.551837,1.5254939,0.021858916,0.68215096,0.16044234,0.050425302,0.0437551,0.041367322,0.68215096,0.551837,1.5254939,0.0048012594,
33,89,12,"m88",3,1,0,1,2,2,1,1,2,1,1,1,2,1,1,2,1,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,1,1,0.20956704,0.790433,1.0,1.0,0.15105285,2.7268746,1.4604816,0.027715238,0.7038273,0.15105285,0.04255946,0.038218625,0.036626585,0.15105285,2.7268746,1.4604816,0.0038287127,
33,89,13,"m88",2,1,0,1,2,2,1,1,2,1,1,1,2,1,1,3,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,288,1,1,0.8710794,0.12892066,1.0,1.0,0.6589801,0.6016933,1.5904373,0.005200075,0.6589801,0.06916366,0.036269806,0.097500205,0.13288611,0.6589801,0.6016933,1.5904373,0.19407603,
33,89,14,"m88",1,1,0,1,2,2,1,1,2,1,1,1,2,2,1,4,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,312,1,1,0.1003905,0.89960945,1.0,1.0,0.7035676,0.507239,1.3078635,0.026485875,0.7035676,0.209691,0.020919293,0.019868538,0.019467669,0.7035676,0.507239,1.3078635,0.4356527,
33,89,15,"m88",0,1,0,1,2,2,1,1,2,1,5,1,2,2,1,5,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,336,1,1,0.0721277,0.92787236,1.0,1.0,0.72490925,0.4641277,1.2453458,0.027213551,0.72490925,0.19515987,0.018095477,0.017437723,0.017184222,0.72490925,0.4641277,1.2453458,0.00197966,
33,89,16,"m88",1,0,0,1,2,2,1,1,2,1,1,1,0,2,1,5,1,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,360,1,1,0.052293077,0.94770694,1.0,1.0,0.015587916,6.003428,1.1877975,0.02717197,0.74401265,0.18179214,0.016012028,0.015587916,0.015423292,0.015587916,6.003428,1.1877975,0.0015292144,
33,89,17,"m88",5,0,1,2,2,1,1,1,1,2,1,1,0,2,1,5,0,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,384,1,0,0.9529349,0.04706503,1.0,1.0,0.35222054,1.505449,1.6150056,0.0014262772,0.27919438,0.35222054,0.3643448,0.0014262772,0.0013877567,0.35222054,1.505449,1.6150056,1.0293233,
33,89,18,"m88",4,0,1,2,1,1,2,2,1,2,1,1,0,2,1,5,3,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,408,1,1,0.9154841,0.08451592,1.0,1.0,0.0671385,3.8967159,1.5975943,0.0042747427,0.65305775,0.0671385,0.034822524,0.10439212,0.13631439,0.0671385,3.8967159,1.5975943,1.7138138,
33,89,19,"m88",3,0,1,2,1,1,2,2,1,2,1,1,0,2,1,4,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,432,1,1,0.9277134,0.07228654,1.0,1.0,0.6471208,0.6278931,1.6135211,0.004113757,0.6471208,0.070472725,0.034783803,0.10484126,0.1386677,0.6471208,0.6278931,1.6135211,1.8967898e-4,
33,89,20,"m88",2,0,1,2,1,1,2,2,1,2,1,1,0,1,1,3,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,456,1,1,0.47703406,0.5229659,1.0,1.0,0.61239076,0.70747554,1.6980113,0.0071621444,0.61239076,0.17818305,0.06077375,0.09830829,0.04318201,0.61239076,0.70747554,1.6980113,0.16902566,
33,89,21,"m88",1,0,1,2,1,1,2,2,1,2,1,1,0,1,1,2,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,480,1,1,0.4271065,0.57289344,1.0,1.0,0.623876,0.68066883,1.6649654,0.008602527,0.623876,0.17675658,0.05427486,0.09652161,0.03996859,0.623876,0.68066883,1.6649654,0.0010916027,
33,89,22,"m88",0,0,1,2,1,2,2,2,1,2,4,1,0,1,1,1,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,504,1,1,0.37967908,0.620321,1.0,1.0,0.63559955,0.65380996,1.6312023,0.010182656,0.63559955,0.17446011,0.048481666,0.09433971,0.036936276,0.63559955,0.65380996,1.6312023,0.0010571997,
33,89,23,"m88",0,0,1,2,1,2,2,2,1,2,4,1,0,1,1,1,3,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,528,1,1,0.33549473,0.66450524,1.0,0.99999994,0.034130335,4.872802,1.5972133,0.011849791,0.6473708,0.17140171,0.043402877,0.091844596,0.034130335,0.034130335,4.872802,1.5972133,9.954136e-4,
33,90,1,"m89",2,0,0,1,4,2,1,1,2,1,1,4,2,3,6,3,3,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.83110726,0.16889271,1.0,1.0,0.08617823,3.5365329,2.2280045,0.08617823,0.45837188,0.13340764,0.14968587,0.08617823,0.08617823,0.08617823,3.5365329,2.2280045,NA,
33,90,2,"m89",5,1,0,4,2,1,1,1,1,4,1,4,2,3,6,3,2,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8931469,0.10685306,1.0,1.0,0.18995428,2.396276,1.7516953,0.004215969,0.42510733,0.18995428,0.33882427,0.038266223,0.003631966,0.18995428,2.396276,1.7516953,0.6751976,
33,90,3,"m89",3,1,1,2,1,1,4,2,1,2,1,4,2,3,6,3,1,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,1,0,0.9575564,0.042443562,1.0,1.0,0.06424798,3.9602048,1.6141003,0.0039325324,0.64300656,0.06424798,0.03467159,0.10419443,0.14994696,0.06424798,3.9602048,1.6141003,1.0832071,
33,90,4,"m89",2,1,1,2,1,1,2,4,1,2,1,4,2,4,6,4,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,1,1,0.79858595,0.20141411,1.0,1.0,0.541369,0.8853158,1.9115453,0.009592701,0.541369,0.12220422,0.04740251,0.11866904,0.16076238,0.541369,0.8853158,1.9115453,0.044690005,
33,90,5,"m89",1,1,0,4,1,1,2,2,1,4,1,4,2,4,6,5,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,1,0,0.87936324,0.12063666,1.0,1.0,0.5425939,0.8820552,1.8915169,0.0015184097,0.5425939,0.15659298,0.13737264,0.087713264,0.07420872,0.5425939,0.8820552,1.8915169,0.13830638,
33,90,6,"m89",4,1,0,2,4,1,1,1,1,2,1,4,2,4,6,5,2,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,1,1,0.6985319,0.30146807,1.0,1.0,0.10595031,3.2385402,1.7955072,0.0037974757,0.5824778,0.16862534,0.10595031,0.074187875,0.06496122,0.10595031,3.2385402,1.7955072,0.012659512,
33,90,7,"m89",3,1,0,1,1,1,1,1,1,1,1,4,2,4,5,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,1,0,0.9586945,0.041305482,1.0,1.0,0.6550239,0.6103806,1.6104255,0.0032913955,0.6550239,0.042858366,0.08234757,0.09506468,0.12141405,0.6550239,0.6103806,1.6104255,0.18874711,
33,90,8,"m89",2,1,0,1,1,1,1,1,1,1,1,4,2,4,4,5,2,1,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,1,1,0.8496159,0.15038411,1.0,1.0,0.55433315,0.85117483,1.8583528,0.0016039646,0.55433315,0.14258796,0.1527868,0.08033564,0.06835247,0.55433315,0.85117483,1.8583528,0.13710779,
33,90,9,"m89",1,1,0,1,1,1,1,1,1,1,1,4,2,2,3,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,1,1,0.75443226,0.24556783,1.0,1.0,0.5635289,0.82743853,1.8324277,0.0024474908,0.5635289,0.13772276,0.1597506,0.073163405,0.06338687,0.5635289,0.82743853,1.8324277,0.001457552,
33,90,10,"m89",0,1,0,1,1,1,1,1,1,1,5,4,2,2,2,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,1,1,0.66374487,0.3362552,1.0,0.99999994,0.57799506,0.7908709,1.7970239,0.0036415895,0.57799506,0.13253464,0.16057876,0.06657126,0.058678687,0.57799506,0.7908709,1.7970239,0.0014523515,
33,90,11,"m89",1,0,0,1,1,1,1,1,1,1,1,4,0,2,2,5,2,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,1,1,0.56138957,0.43861037,1.0,1.0,0.05904444,4.082055,1.7492807,0.0056261523,0.59767294,0.12522265,0.15936685,0.05904444,0.05306697,0.05904444,4.082055,1.7492807,0.002437329,
33,90,12,"m89",4,0,1,1,1,1,1,1,1,1,1,4,0,2,2,5,3,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,1,0,0.96058553,0.039414424,1.0,1.0,0.37135577,1.4291261,1.6107526,0.0013502709,0.27316713,0.351449,0.37135577,0.0013502709,0.0013274701,0.37135577,1.4291261,1.6107526,0.90995836,
33,90,13,"m89",3,0,1,1,1,1,1,1,1,1,1,4,0,2,2,4,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,288,1,1,0.9408015,0.05919854,1.0,1.0,0.6573607,0.6052429,1.6056064,0.0034331656,0.6573607,0.042762462,0.08251595,0.095783636,0.11814411,0.6573607,0.6052429,1.6056064,1.509089,
33,90,14,"m89",4,0,1,1,1,1,1,1,1,1,1,4,0,2,2,4,0,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,312,1,1,0.83113956,0.16886038,1.0,0.99999994,0.1467117,2.768944,1.8526981,0.0016484467,0.560467,0.13253969,0.1467117,0.09286499,0.06576821,0.1467117,2.768944,1.8526981,0.12068483,
33,90,15,"m89",3,0,1,1,1,1,1,1,1,1,1,4,0,2,3,4,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,336,1,1,0.72655624,0.27344373,1.0,1.0,0.6751612,0.5666961,1.5824249,0.006780179,0.6751612,0.05133803,0.08529351,0.08864088,0.09278619,0.6751612,0.5666961,1.5824249,0.115831465,
33,90,16,"m89",2,0,1,1,1,1,1,1,1,1,1,4,0,4,4,4,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,360,1,1,0.784566,0.21543401,1.0,1.0,0.55708176,0.844039,1.8553765,0.0019550053,0.55708176,0.12527072,0.15921871,0.09482087,0.061652854,0.55708176,0.844039,1.8553765,0.10264066,
33,90,17,"m89",1,0,1,1,1,1,1,1,1,1,1,4,0,4,5,4,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,384,1,1,0.7425881,0.257412,1.0,1.0,0.56279325,0.82932305,1.8421276,0.002313706,0.56279325,0.12082782,0.15993439,0.095103204,0.059027705,0.56279325,0.82932305,1.8421276,2.8635538e-4,
33,90,18,"m89",0,0,1,1,1,2,2,1,1,1,4,4,0,4,6,4,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,408,1,1,0.6949949,0.30500513,1.0,0.99999994,0.56975055,0.81159765,1.8258259,0.0027949929,0.56975055,0.11574078,0.16041689,0.09522675,0.05607004,0.56975055,0.81159765,1.8258259,3.9592246e-4,
33,90,19,"m89",0,0,1,1,1,2,2,1,1,1,4,4,0,4,6,4,0,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,432,1,1,0.64311945,0.35688058,1.0,0.99999994,0.052844793,4.242095,1.8059081,0.0034230708,0.5781625,0.11008555,0.16042836,0.09505582,0.052844793,0.052844793,4.242095,1.8059081,5.2287756e-4,
33,91,1,"m90",4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,0,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.8338535,0.16614652,1.0,1.0,0.08547197,3.548405,2.2213368,0.08547197,0.4613674,0.13271964,0.14949714,0.08547197,0.08547197,0.08547197,3.548405,2.2213368,NA,
33,91,2,"m90",3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,0,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.89589876,0.10410126,1.0,1.0,0.4277368,1.2252048,1.7411705,0.00414497,0.4277368,0.19984034,0.331559,0.033134542,0.003584439,0.4277368,1.2252048,1.7411705,0.6813279,
33,91,3,"m90",1,1,0,1,1,1,1,1,1,1,1,1,2,2,3,4,1,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,48,1,0,0.889735,0.110265054,1.0,1.0,0.13960446,2.840583,1.8478326,0.0014509284,0.56464183,0.1333163,0.13960446,0.08695715,0.07402934,0.13960446,2.840583,1.8478326,0.30360517,
33,91,4,"m90",0,1,0,1,1,1,1,1,1,1,5,1,2,2,3,5,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,1,0,0.9626635,0.037336558,1.0,1.0,0.65112764,0.6189877,1.6150684,0.0032490105,0.65112764,0.038211223,0.08572027,0.09809999,0.12359194,0.65112764,0.6189877,1.6150684,0.15092665,
33,91,5,"m90",1,0,0,1,1,1,1,1,1,1,1,1,0,2,3,5,1,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,1,1,0.8103479,0.18965217,0.99999994,0.99999994,0.08387805,3.575563,1.8982006,0.0021458718,0.5343926,0.12378498,0.18335766,0.08387805,0.07244091,0.08387805,3.575563,1.8982006,0.14613356,
33,91,6,"m90",2,0,1,1,1,1,1,1,1,1,1,1,0,2,3,5,2,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,1,0,0.95876086,0.04123912,1.0,1.0,0.37318218,1.422048,1.6121154,0.0013828535,0.27554777,0.3471544,0.37318218,0.0013828535,0.001349891,0.37318218,1.422048,1.6121154,1.0528941,
33,91,7,"m90",4,0,1,1,1,1,1,1,1,1,1,1,0,2,3,5,3,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,1,1,0.92600703,0.073993,1.0,1.0,0.08769101,3.5114272,1.6127698,0.0036534397,0.65338117,0.03809931,0.08769101,0.09933201,0.11784304,0.08769101,3.5114272,1.6127698,1.5239594,
33,91,8,"m90",3,0,1,1,1,1,1,1,1,1,1,1,0,2,3,4,3,1,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,1,1,0.9307514,0.06924862,1.0,1.0,0.6459281,0.6305545,1.6334685,0.003620502,0.6459281,0.038347896,0.09268751,0.10011598,0.11930004,0.6459281,0.6305545,1.6334685,2.783211e-4,
33,91,9,"m90",2,0,1,1,1,1,1,1,1,1,1,1,0,1,3,3,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,1,1,0.854481,0.14551902,1.0,1.0,0.52995193,0.91606665,1.9177123,0.0016259146,0.52995193,0.12527464,0.17010453,0.1018387,0.07120437,0.52995193,0.91606665,1.9177123,0.12827787,
33,91,10,"m90",1,0,1,1,1,1,1,1,1,1,1,1,0,1,3,2,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,1,1,0.8608552,0.13914472,1.0,1.0,0.5544817,0.8507883,1.8646327,0.0015218654,0.5544817,0.121741645,0.15938978,0.09395978,0.06890526,0.5544817,0.8507883,1.8646327,0.0018997698,
33,91,11,"m90",0,0,1,1,1,2,2,1,1,1,4,1,0,1,3,1,3,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,1,1,0.83575416,0.16424578,1.0,1.0,0.55868554,0.8398916,1.854875,0.0016909278,0.55868554,0.11666153,0.16051708,0.09530996,0.06713491,0.55868554,0.8398916,1.854875,2.4585496e-4,
33,91,12,"m90",0,0,1,1,1,2,2,1,1,1,4,1,0,1,3,1,3,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,1,1,0.81208277,0.18791728,1.0,1.0,0.06579268,3.925929,1.8445694,0.001875675,0.5631646,0.112553716,0.16092335,0.09569002,0.06579268,0.06579268,3.925929,1.8445694,1.6757706e-4,
33,92,1,"m91",4,1,0,1,2,2,1,1,2,1,1,1,4,2,2,6,0,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.83026814,0.16973183,0.99999994,1.0,0.08645176,3.531961,2.2300673,0.08645176,0.4575323,0.13375533,0.1493571,0.08645176,0.08645176,0.08645176,3.531961,2.2300673,NA,
